ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified,Likes
107,122,24,Gay Gilmore,4,"Made the perfect birthday cake.  And I even sub-ed 4 shots of espresso for some of the water called for...and did it in only 2 layers.  My frosting didn't quite reach stiffness, even with my mixer, but I'm pretty sure that was user error, and no one minded anyways. wish we still had some...",2002-05-30T16:42:47Z,2002-05-30T16:42:47Z,
108,255,450,mck.fam,5,YUMMY!  I made the cake with the icing recipe given.  It is light and delicious.  I almost overcooked the cake since the cake only needed about 35 minutes in my oven.  Thanks!,2002-06-02T18:56:24Z,2002-06-02T18:56:24Z,
109,218,510,mapleleaf,5,Hi Kate in Ontario.  I am familiar with this recipie and it is great! I also make it with apples or blueberries. It's good too.  I actually got the recipie from a german lade. thnx for the recipie on recipezaar because I had lost mine. Great cake!!!!,2002-06-02T18:56:46Z,2002-06-02T18:56:46Z,
110,212,551,Stacie Endicott,4,I had to tone down the heat in this dressing a bit by adding juice of 3 oranges and 3 limes but it was a low fat alternative to regular dressing with a whole lot of punch. And I am no stranger to hot and spicy things. This is great! I am still enjoying the dressing on different salads!,2002-06-03T17:20:41Z,2002-06-03T17:20:41Z,
111,246,478,blakesle,5,"I have been longing for Pho but never had the time or ingredients to make.  This soup was heaven..fragrant..light and flavorful.. just a I remember it.  Thank you.... thankyou..now on my best of soup list.. To the uninitiated..try this soup...wonderful
Catherine",2002-06-04T17:15:07Z,2002-06-04T17:15:07Z,
112,223,483,Chrissyo,5,"This is another person craving ""something sweet"" in the middle of the night.  I wanted chocolate sauce (syrup) with my vanilla ice cream and that's all there was to it!!  I am so glad I make this.  I really am. You are so right the colour is deep. It is lush.  I find bought chocolate syrup (sauce) is mostly too sweet for my liking.  This one is not too sweet at all.  I agree, a very adult chocolate sauce. This is a winner. It is easy to make therefore I have no excuse to buy chocolate sauce again. Thank you Steve for sharing this recipe with us.",2002-06-04T17:15:28Z,2002-06-04T17:15:28Z,
113,246,482,Julesong,5,"Loved it, SueL, and it helped out my head cold, too.  :)  I added a bunch more basil (because I love the stuff and I had a lot of fresh to use anyhow).  Yum!",2002-06-05T18:07:41Z,2002-06-05T18:07:41Z,
114,265,166,Mona1397,4,Tasted great and stayed nice and moist after refrigeration.Definately something I will make over and over.,2002-06-06T17:18:40Z,2002-06-06T17:18:40Z,
115,201,110,Anu_N,4,"Very nice, though I wish I could've refrigerated it longer! I was in a hurry, and made this for a quick bite. I scaled down to 1 serving, and used 1/8 tsp black pepper, which added a good amount of heat! I also used white onions and black sesame seeds, which are more flavourful than brown. This is a great way to use cucumbers, thanks!",2002-06-08T16:09:04Z,2002-06-08T16:09:04Z,
116,267,566,rmurraymom,0,Toss in a can of english peas to add some veggies!,2002-06-08T16:09:50Z,2002-06-08T16:09:50Z,
117,267,532,Merlot,4,"I almost forgot about this dish!  Ahhhhhhh, it takes you back to the ""good old"" days when life was so simple.  Thanks for a great reminder.",2002-06-08T18:55:08Z,2002-06-08T18:55:08Z,
118,184,41,Derf2440,4,"We were looking for something a little different for Sunday breaky, this was quite good. Cut the recipe in half for the two of us and added some sweet green pepper, diced.  Used the crushed red pepper flakes, but left all of the salt out, felt there was enough in the ham. Did everything else as the recipe said. Happened to have a couple of tomato/basil flavoured tortillas, so I wraped the omelet in them. We enjoyed it with some salsa spooned over it, served at the table. Thanks for posting.",2002-06-10T18:01:27Z,2002-06-10T18:01:27Z,
119,124,218,BarbaraK,3,"This is quite good. I threw some frozen green beans in to add to the visual effect, and was quite pleased with the results. Nice onion taste. Thanks JoAnn for a good recipe.",2002-06-10T18:08:26Z,2002-06-10T18:08:26Z,
120,265,390,BogeysMom,5,"I used fresh shrimp so I probably had a few more than the recipe called for.  Nonetheless, this was really good and one I will make again and again.",2002-06-10T18:12:01Z,2002-06-10T18:12:01Z,
121,24,449,LR4KSU,0,Do you think it would be okay to make this with leftover mashed potatoes? I am always looking for some clever way to use leftover mashed potatoes besides potato patties.,2002-06-10T18:12:03Z,2002-06-10T18:12:03Z,
122,231,297,mysonshine,5,"Karen, this is the BEST bread recipe! It has a wonderful taste and was so very easy to make!

Thank you so much!  :)",2002-06-12T16:53:06Z,2002-06-12T16:53:06Z,
123,114,468,IngridNL,5,Grandpa. I loved it! Thanks ... will definitely make again.,2002-06-12T16:59:56Z,2002-06-12T16:59:56Z,
124,192,527,Evans Mommy,5,"This was great!  My husband is sometimes very leery of 'unusual' things I make, and although this is unique (not unusual) he LOVED it and thought it was great!
I also used the vegetable stock as an alternative.
Superb!",2002-06-14T17:45:57Z,2002-06-14T17:45:57Z,
125,115,588,angel wayman,4,Very simple recipe my family enjoyed. now I they expect it ever wednesday.cajunmama,2002-06-17T18:15:04Z,2002-06-17T18:15:04Z,
126,176,67,Bev I Am,5,"I had a craving for muffins this morning and discovered your recipe.  I'm so glad I did because these muffins just hit the spot.  Delightful, light and just the right amount of sweetness.  I added just a touch more sugar to the mix because I have a sweet tooth. I'm headed back for another right now!  Thank you, Charlotte for a wonderful breakfast!",2002-06-20T19:02:04Z,2002-06-20T19:02:04Z,
127,273,434,Karen..,5,"I make my macaroni salad the same way, except I also add some sliced suffed green olives. I use Hellmann's light mayo (never cared for Miracle Whip).  The addition of tomatoes really give it a fresh taste.  If you don't have plum (or roma) tomatoes, grape tomatoes are very good also.  This is a very refreshing way to serve mac salad and much better than that watered down variety sold at the deli (what exactly IS in there, anyway? :).",2002-06-20T19:18:18Z,2002-06-20T19:18:18Z,
128,136,48,Miss Annie,5,"Claire, this was really good!  I printed the recipe out to take on my camping trip, along with my crockpot.  It was so easy to tool down the road with dinner cooking!!
I make it like you said with nothing extra added or subtracted, and the family loved it!
Thanks for posting.  I will be keeping this recipe in my T&T cookbook.",2002-06-20T19:18:19Z,2002-06-20T19:18:19Z,
129,144,189,Mysterygirl,5,"This is exactly like my recipe.  I love this stuff.  I prefer it when the graham crackers have softened up.  This is a wonderful recipe - hope everybody tries it.  NOTE:  I have also seen this recipe using a prepared chocolate frosting instead of the choco-bake, but I don't care for that version as much.",2002-06-21T19:22:03Z,2002-06-21T19:22:03Z,
130,176,404,ciao4293,5,"These were so good!  My husband doesn't care for muffins, and he said they were delicious!  I only got 10 small muffins, so maybe next time I would update the recipe to make 16, and probably end up with 12 good size ones.  They were light, and not too sweet.  Very good!",2002-06-22T18:27:40Z,2002-06-22T18:27:40Z,
131,144,390,BogeysMom,5,"Made this for my husband as a surprise while he was outside rescreening our porch.  He came in just as I finished making the cake.  He hasn't spoken a word - he's standing at the kitchen counter, eating the cake out of the pan with a spoon.  I asked him if it was good and he just rolled his eyes and kept eating.  I'd rate that a keeper.",2002-06-23T16:56:19Z,2002-06-23T16:56:19Z,
132,108,590,spunkymama,0,i have used a similar recipe many times. Instead of using peanut butter chips I used butterscoth chips. I aslo used chopped nuts and coconut. Layer it the same way and bake. It is a real treat.,2002-06-23T16:57:37Z,2002-06-23T16:57:37Z,
133,218,19,Kim19068,5,This was so good and Moist.The only changes I made was to use 1 1/2 cups rhubarb and next time I might double the toppings it made it taste so yummy.,2002-06-23T16:58:24Z,2002-06-23T16:58:24Z,
134,106,230,Dana-MMH,5,"Lennie, this dip has such a great taste!  I made this today for the boat and everyone wanted to know where I got the recipe. Of course it's from Zaar DH said! I really like the horseradish taste in this, I think next time I'll add a tad more. Thanks so much for sharing this scrumptious dip we sure enjoyed it. I served it with pumpernickle little breads and crackers.",2002-06-23T17:58:55Z,2002-06-23T17:58:55Z,
135,235,274,Terri F.,5,"Sarafish, you have helped me conquer my fear of &quot;tater tots&quot;! Having picked up a bag by accident, I wondered what the heck I was going to do with them. (Never tasted one before). DH laughed as I told him we were having &quot;Tater Tot Casserole&quot;, but after tasting agreed with me that it was great- very tasty- and we would have it again! I made the recipe exactly as written. I will play with cutting it down next time, as it makes a lot, and we are only 2. Thanks for an easy and delicious recipe. :o)",2002-06-23T18:43:10Z,2002-06-23T18:43:10Z,
136,144,154,Tiffanee,5,This was easy and very delicious.  I took it to a picnic and got rave reviews.  Thanks for sharing it!!,2002-06-26T18:51:32Z,2002-06-26T18:51:32Z,
137,259,319,Sueie,4,"Made these tonight with a home-made spicy tomato sauce with spaghetti noodles and really enjoyed them. Will be keeping this recipe, it could also probably be adapted to make hamburger-style patties for a barbeque with lots of salad on a crusty roll.",2002-07-02T20:58:51Z,2002-07-02T20:58:51Z,"""4019"""
138,285,302,Angela Sara,5,"This was wonderful! I used a white cabbage (can't find green cabbage where I live!) and it was beautiful. The sauce is sooo tasty, I filled the cabbage with the meat mixture and put the leftover mixture in the sauce. The stuffed cabbage cooked quicker than expected about 25 minutes. Thanks for sharing this.",2002-07-02T20:59:12Z,2002-07-02T20:59:12Z,
139,238,250,Manda,5,"Again, Charlotte, this recipe was fabulous!! I think this has to be the best grilled chicken recipe I have ever had! The honey, garlic, cilantro, lime...oh, it is just a winning combination! I used 3 cloves of garlic, but that's the only thing I changed in the recipe. FRESH lime juice is a MUST, not the bottled stuff. This was well-recieved by my entire family, even my picky cousins!! Keeper, for sure!! Thank you!!
~Manda",2002-07-05T15:01:40Z,2002-07-05T15:01:40Z,
140,265,591,grandme26,5,Very good and easy recipe.  It hit the spot for a hot summer day.,2002-07-07T18:03:47Z,2002-07-07T18:03:47Z,
141,246,529,ChrisMc,5,"Great quick soup - I made this for a family dinner, and everyone loved it.  Just the right amount of heat (as my mom put it, ""Food that bites back a little"").  Adding the herbs really changes the tenor of the soup and makes it a soup with a lot of flavor, and not just heat.  If you're making this in advance, try steamed rice instead of the noodles - they won't absorb quite as much liquid. Thanks for the recipe!",2002-07-07T18:19:22Z,2002-07-07T18:19:22Z,
142,238,133,mikeyp,5,I followed the recipe as written and was richly rewarded with a very tasty dinner.  served with a mushroom spinach salad with bacon dressing.,2002-07-07T18:21:06Z,2002-07-07T18:21:06Z,
143,238,67,Bev I Am,5,"Charlotte, We absolutely loved this chicken!  It was so flavorful and moist!  I prepared the recipe exactly as directed except I couldn't find any fresh cilantro in the store this morning so I had to use dried and it worked out just fine.  I wasn't sure exactly what time we were going to eat so I marinated the chicken in the refridgerator for what ended up to be one hour. Excellent meal! So easy to prepare. Thank you for posting, Charlotte!",2002-07-07T18:31:18Z,2002-07-07T18:31:18Z,
144,193,234,Aroostook,0,"When you add water while these are cooking, be sure it is very hot or the beans will have a tendency to burst.",2002-07-07T18:31:19Z,2002-07-07T18:31:19Z,
145,105,40,Barbara Hiler,0,"This is absolutely delicious and easy to put together.  I modified it some by using egg substitue to cut the fat and cholesterol but it was still very good.  I will use this recipe often
Barbara H",2002-07-08T19:06:44Z,2002-07-08T19:06:44Z,
146,238,538,gardenz,5,"We had this for our July 4th pool party! Excellent recipe! It's a keeper for me, we loved this!",2002-07-08T19:07:16Z,2002-07-08T19:07:16Z,
147,185,104,Tara1183,5,"These are a fabulous addition to any meat.  I let them sit to room temperature and served them on top of grilled prime rib steaks, better than sauteed onions for the summer.  Good on roast beef sandwich.  A great idea for serving at BBQ's and potlucks.  They would be good for sandwiches, steaks, burgers, salads, chicken, chops, plain etc...  A great easy recipe and very versitile.",2002-07-08T19:07:37Z,2002-07-08T19:07:37Z,
